id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14843318,Home in Dallas · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,59509385,Jeremy,,District 1,32.75502,-96.81407,Shared room,25,2,180,2023-06-27,2.15,9,86,11,
14843367,Home in Dallas · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,59509385,Jeremy,,District 1,32.75462,-96.81212,Shared room,25,3,164,2023-06-25,1.97,9,81,16,
14859551,Townhouse in Dallas · ★4.79 · 2 bedrooms · 2 beds · 2.5 baths,41923076,Anj,,District 14,32.81617,-96.79579,Entire home/apt,152,2,260,2023-06-18,3.13,9,157,35,
14874252,Townhouse in Dallas · ★4.61 · 2 bedrooms · 2 beds · 2.5 baths,47111572,Cynthia,,District 14,32.81339,-96.79517,Entire home/apt,147,2,106,2023-05-12,1.27,1,204,9,
14874622,Home in Dallas · ★4.81 · 2 bedrooms · 4 beds · 1 bath,93232901,Ej,,District 1,32.7519,-96.82784,Entire home/apt,81,1,437,2023-07-06,5.34,16,289,62,
14886894,Home in Dallas · ★4.94 · 5 bedrooms · 12 beds · 3 baths,35342054,Deborah,,District 14,32.815517,-96.742447,Entire home/apt,689,2,107,2022-12-04,1.29,5,62,8,
14947097,Home in Dallas · ★5.0 · 4 bedrooms · 4 beds · 3.5 baths,36558634,Matt,,District 9,32.83724,-96.74616,Entire home/apt,450,60,8,2022-05-18,0.10,1,74,0,
14993199,Rental unit in Dallas · ★4.51 · 2 bedrooms · 2 beds · 1 bath,43042344,Square House,,District 14,32.81415,-96.76521,Entire home/apt,99,2,204,2023-05-25,2.48,114,335,34,
15030274,Condo in Dallas · ★4.94 · 1 bedroom · 2 beds · 1 bath,1287648,Cindy | Becca,,District 2,32.81686,-96.8209,Entire home/apt,94,30,36,2023-07-04,0.45,1,230,4,
15050487,Home in Dallas · ★4.82 · 3 bedrooms · 4 beds · 2 baths,16354066,Daniel,,District 3,32.65104,-96.94424,Entire home/apt,158,3,209,2023-06-24,2.52,1,340,38,
15073911,Townhouse in Dallas · ★4.67 · 4 bedrooms · 7 beds · 3.5 baths,39191637,Lee,,District 14,32.81566619873047,-96.78305053710938,Entire home/apt,245,2,184,2023-06-11,2.21,6,326,20,
15110568,Home in Dallas · ★4.95 · 1 bedroom · 1 bed · 1 private bath,95719694,Linda,,District 14,32.82881,-96.77874,Private room,61,2,437,2023-07-14,5.27,1,123,60,
15131990,Home in Dallas · ★4.72 · 4 bedrooms · 10 beds · 3.5 baths,58642120,Rj,,District 14,32.80997,-96.80418,Entire home/apt,178,1,205,2023-06-04,2.49,2,154,23,
15132179,Guesthouse in Dallas · ★4.64 · Studio · 4 beds · 1 bath,58996139,Jennifer,,District 3,32.69983,-96.86834,Entire home/apt,125,28,33,2023-02-25,0.52,1,320,4,
15132439,Home in Dallas · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,59509385,Jeremy,,District 1,32.7563,-96.81236,Shared room,17,31,128,2023-06-29,1.54,9,180,23,
15132655,Bungalow in Dallas · ★4.93 · 1 bedroom · 1 bed · 1 bath,95945165,Mary Jo,,District 9,32.84044,-96.713,Entire home/apt,173,3,118,2023-07-10,1.44,1,128,28,
15132865,Townhouse in Dallas · ★4.74 · 3 bedrooms · 5 beds · 3.5 baths,39191637,Lee,,District 14,32.81565856933594,-96.7830810546875,Entire home/apt,168,2,117,2023-06-18,1.45,6,331,14,
15220305,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,96719766,Steven,,District 11,32.94707,-96.82246,Entire home/apt,150,2,1,2022-08-25,0.09,1,90,1,
15237714,Rental unit in Dallas · ★4.98 · 1 bedroom · 1 bed · 1 bath,96828245,Chris,,District 2,32.80637,-96.78897,Entire home/apt,215,15,50,2021-03-16,0.61,1,364,0,
15342254,Home in Dallas · ★4.92 · Studio · 1 bed · 0 shared baths,95030182,Lauri,,District 14,32.8357,-96.77329,Private room,90,1,130,2023-05-28,1.63,1,279,25,
15342315,Tiny home in Dallas · ★4.97 · 1 bedroom · 1 bed · 1 bath,10487666,Grady,,District 5,32.76427,-96.6942,Entire home/apt,66,1,1060,2023-07-05,13.44,3,342,160,
15396199,Townhouse in Dallas · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,9791021,Scott,,District 14,32.80348,-96.81279,Entire home/apt,300,2,3,2021-11-27,0.04,1,364,0,
15411661,Home in Dallas · ★4.69 · 2 bedrooms · 2 beds · 1 bath,69524865,Veronica,,District 1,32.73939,-96.83027,Entire home/apt,103,7,118,2023-02-28,1.44,2,168,10,
15420172,Home in Dallas · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,4505460,Judy,,District 9,32.85315,-96.70441,Private room,40,3,42,2023-07-02,0.51,3,124,6,
15454467,Guest suite in Dallas · ★4.86 · 1 bedroom · 1 bed · 0 baths,72184929,Gp,,District 9,32.81863,-96.75121,Entire home/apt,115,1,318,2023-06-30,3.92,1,164,47,
15595790,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,96993967,Lashonda,,District 4,32.7174,-96.76959,Private room,80,1,0,,,2,365,0,
15665993,Home in Dallas · 2 bedrooms · 2 beds · 1 bath,96993967,Lashonda,,District 4,32.70349,-96.77428,Entire home/apt,86,1,0,,,2,365,0,
15708430,Home in Dallas · ★4.96 · 1 bedroom · 1 bed · 1 private bath,2770842,Ericka,,District 7,32.80832,-96.68058,Private room,37,1,74,2023-05-19,0.92,1,201,34,
15769743,Townhouse in Dallas · ★4.75 · 2 bedrooms · 2 beds · 2.5 baths,201570,Evie,,District 2,32.80409,-96.78259,Entire home/apt,148,2,315,2023-06-26,3.90,1,81,73,
15868576,Condo in Dallas · ★4.89 · 1 bedroom · 1 bed · 1 bath,102864844,Christina,,District 14,32.84966,-96.76371,Entire home/apt,109,20,46,2023-06-10,0.57,2,197,13,
15988676,Condo in Dallas · ★4.85 · 2 bedrooms · 4 beds · 2 baths,47783364,Adam,,District 14,32.84496,-96.76594,Entire home/apt,75,30,21,2022-08-14,0.26,2,0,1,
16034538,Guest suite in Dallas · 1 bedroom · 3 beds · 3.5 baths,101555838,Shelley,,District 13,32.8635,-96.83339,Private room,699,3,1,2016-12-27,0.01,1,0,0,
16124597,Townhouse in Dallas · ★4.77 · 2 bedrooms · 2 beds · 2.5 baths,73227695,Aj,,District 14,32.79495,-96.79192,Entire home/apt,194,1,257,2023-07-06,3.22,6,358,60,
16175103,Home in Dallas · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,59509385,Jeremy,,District 1,32.75621,-96.81205,Shared room,47,2,172,2023-05-18,2.14,9,0,17,
16239694,Home in Dallas · ★5.0 · 4 bedrooms · 4 beds · 4 baths,5742868,Tom And Diane,,District 13,32.88426,-96.78933,Entire home/apt,990,2,26,2023-05-14,0.34,1,303,3,
16353509,Rental unit in Dallas · ★4.70 · 1 bedroom · 1 bed · 1 bath,605717,Leonard,,District 14,32.78704,-96.78759,Entire home/apt,71,1,973,2023-07-13,12.18,3,276,148,
16365346,Condo in Dallas · ★4.88 · 2 bedrooms · 2 beds · 2 baths,78199259,Minh,,District 14,32.81210700966621,-96.80981560286789,Entire home/apt,160,30,24,2021-08-16,0.30,4,126,0,
16405547,Home in Dallas · ★4.70 · 2 bedrooms · 2 beds · 2 baths,885061,Roberto,,District 7,32.79963,-96.70282,Entire home/apt,100,3,56,2023-03-15,0.72,3,137,14,
16418235,Home in Dallas · ★4.95 · 1 bedroom · 4 beds · 1.5 shared baths,2592644,Mike & Adriana,,District 8,32.63438,-96.82738,Private room,52,2,56,2023-07-07,0.70,4,36,5,
16491279,Condo in Dallas · ★4.62 · 2 bedrooms · 2 beds · 2 baths,56288960,Billy,,District 14,32.81427,-96.79485,Entire home/apt,172,5,13,2023-05-28,0.59,1,242,10,
16507160,Guesthouse in Dallas · ★4.99 · 1 bedroom · 1 bed · 1 bath,57773483,Denise,,District 9,32.8467,-96.74354,Entire home/apt,105,4,129,2023-07-08,1.74,1,236,14,
16517589,Home in Dallas · ★4.92 · 2 bedrooms · 2 beds · 2 baths,57374514,Victor,,District 9,32.83421,-96.68265,Entire home/apt,167,3,13,2019-06-03,0.16,1,88,0,
16648085,Rental unit in Dallas · ★4.98 · 1 bedroom · 1 bed · 1 bath,102678713,William,,District 2,32.80612,-96.78425,Entire home/apt,140,1,238,2023-06-25,3.07,1,358,30,
16708684,Tiny home in Dallas · ★4.95 · 1 bedroom · 1 bed · 1 bath,64921836,Jerri,,District 1,32.75089,-96.84728,Entire home/apt,106,2,306,2023-07-04,3.88,1,156,35,
16813046,Home in Dallas · ★4.98 · 1 bedroom · 1 bed · 1.5 shared baths,2592644,Mike & Adriana,,District 8,32.63423,-96.82709,Private room,51,2,49,2023-06-28,0.62,4,162,4,
16896206,Rental unit in Dallas · ★5.0 · 2 bedrooms · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81511,-96.79163,Entire home/apt,125,4,3,2020-04-29,0.05,198,257,0,
16914852,Townhouse in Dallas · ★4.96 · 1 bedroom · 1 bed · 1.5 baths,59908862,JoAnne,,District 12,32.99018,-96.80626,Private room,48,28,55,2023-05-07,0.70,1,124,2,
16959215,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81395,-96.79095,Entire home/apt,113,56,1,2020-06-03,0.03,198,365,0,
16964525,Rental unit in Dallas · ★4.60 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81395,-96.79095,Entire home/apt,120,20,5,2022-09-05,0.06,198,345,1,
16973115,Home in Dallas · ★4.90 · 1 bedroom · 1 bed · 1 private bath,113547397,Rusty,,District 14,32.8171,-96.78269,Private room,70,3,204,2023-07-15,2.61,4,43,10,
16984473,Home in Dallas · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,684684,Bee,,District 13,32.90517,-96.85647,Entire home/apt,275,30,5,2022-10-02,0.10,1,52,1,
17013017,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,112593570,Max,,District 14,32.80834,-96.79646,Entire home/apt,125,56,2,2023-03-05,0.03,61,178,1,
17042714,Rental unit in Dallas · ★4.60 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.80952,-96.7961,Entire home/apt,120,56,5,2021-09-30,0.07,198,245,0,
17085212,Rental unit in Dallas · ★4.33 · 1 bedroom · 2 beds · 1 bath,112593570,Max,,District 14,32.80818,-96.7958,Entire home/apt,120,56,3,2017-09-04,0.04,61,198,0,
17095923,Home in Dallas · ★4.81 · 1 bedroom · 1 bed · 1 private bath,77565485,Noelle,,District 1,32.74573,-96.86242,Private room,65,1,307,2023-06-25,3.95,2,78,8,
17108068,Rental unit in Dallas · ★4.75 · 1 bedroom · 1 bed · 1 bath,112593570,Max,,District 14,32.80859,-96.79683,Entire home/apt,120,70,8,2023-02-26,0.10,61,178,4,
17108158,Rental unit in Dallas · ★4.70 · 1 bedroom · 1 bed · 1 bath,112593570,Max,,District 14,32.80803,-96.79659,Entire home/apt,125,20,10,2023-03-26,0.13,61,178,5,
17123019,Rental unit in Dallas · ★5.0 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.80921,-96.7958,Entire home/apt,120,28,5,2022-02-02,0.06,198,157,0,
17123356,Rental unit in Dallas · ★4.50 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.80728,-96.79661,Entire home/apt,127,28,4,2021-02-15,0.05,198,155,0,
17125487,Rental unit in Dallas · ★4.83 · 2 bedrooms · 2 beds · 2 baths,1373416,Rony,,District 14,32.83057,-96.78039,Entire home/apt,95,29,46,2023-05-19,0.59,1,139,2,
17142583,Rental unit in Dallas · ★4.61 · 1 bedroom · 2 beds · 1 bath,57933646,Nicole And Brad,,District 11,32.89225,-96.77256,Entire home/apt,91,1,371,2023-06-02,4.75,17,298,34,
17174796,Rental unit in Dallas · ★5.0 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.80921,-96.7958,Entire home/apt,88,3,7,2019-08-23,0.09,198,123,0,
17177420,Rental unit in Dallas · ★5.0 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.80921,-96.7958,Entire home/apt,120,28,6,2018-11-05,0.08,198,0,0,
17177697,Rental unit in Dallas · ★4.86 · 2 bedrooms · 2 beds · 1 bath,108514926,Dalls,,District 14,32.80921,-96.7958,Entire home/apt,120,56,7,2022-02-18,0.10,198,157,0,
17211064,Townhouse in Dallas · ★4.80 · 2 bedrooms · 3 beds · 2.5 baths,41923076,Anj,,District 14,32.81617,-96.79579,Entire home/apt,130,2,216,2023-06-28,2.77,9,144,31,
17292689,Rental unit in Dallas · 1 bedroom · 1 bed · 1 bath,112593570,Max,,District 14,32.81336,-96.79178,Entire home/apt,120,42,2,2020-01-18,0.03,61,257,0,
17343230,Rental unit in Dallas · ★4.80 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81568,-96.79155,Entire home/apt,175,2,5,2022-05-06,0.06,198,19,0,
17347001,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81503,-96.79189,Entire home/apt,103,28,2,2022-10-30,0.06,198,365,1,
17347163,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81482,-96.79146,Entire home/apt,115,12,2,2022-10-16,0.03,198,365,1,
17347719,Rental unit in Dallas · ★5.0 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81438,-96.79155,Entire home/apt,135,56,4,2020-01-08,0.05,198,345,0,
17348200,Rental unit in Dallas · ★5.0 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81395,-96.79095,Entire home/apt,145,20,6,2021-11-14,0.08,198,345,0,
17379958,Townhouse in Dallas · ★4.88 · 2 bedrooms · 2 beds · 2.5 baths,38689899,James,,District 14,32.81515,-96.79685,Entire home/apt,206,2,82,2023-04-20,1.05,1,345,14,
17400901,Rental unit in Dallas · 2 bedrooms · 2 beds · 2 baths,112593570,Max,,District 14,32.80221,-96.79254,Entire home/apt,200,56,1,2017-11-21,0.01,61,300,0,
17438671,Rental unit in Dallas · 1 bedroom · 1 bed · 1 private bath,118006823,Rashaad,,District 11,32.89131,-96.77163,Private room,52,1,2,2017-03-18,0.03,1,0,0,
17461325,Home in Dallas · ★4.74 · 1 bedroom · 1 bed · 1 bath,15693949,Arturo,,District 7,32.77048,-96.76393,Entire home/apt,71,1,356,2023-05-24,4.82,2,0,30,
17463770,Townhouse in Dallas · ★4.81 · 3 bedrooms · 4 beds · 2.5 baths,41923076,Anj,,District 2,32.80389,-96.78401,Entire home/apt,240,2,263,2023-06-26,3.40,9,68,21,
17473882,Condo in Dallas · 1 bedroom · 1 bed · 1 bath,112593570,Max,,District 14,32.81289,-96.79048,Entire home/apt,150,28,2,2018-02-21,0.03,61,257,0,
17478348,Condo in Dallas · ★4.42 · 1 bedroom · 2 beds · 1 bath,107583316,Anthony,,District 11,32.93983,-96.81188,Entire home/apt,73,30,19,2022-10-05,0.25,2,151,1,
17505582,Home in Rockwall · ★4.92 · 6 bedrooms · 11 beds · 4 baths,57133221,Fang,,District 9,32.91668,-96.5025,Entire home/apt,743,3,176,2023-06-20,2.78,1,227,24,
17512017,Rental unit in Dallas · ★4.80 · 1 bedroom · 2 beds · 1 bath,62476323,Jennifer,,District 10,32.90805,-96.74064,Entire home/apt,80,30,106,2023-05-12,1.38,4,345,8,
17516618,Home in Dallas · ★4.10 · 3 bedrooms · 2 beds · 1 bath,43042344,Square House,,District 1,32.74759,-96.83037,Entire home/apt,104,3,191,2023-06-04,2.46,114,336,33,
17527189,Home in Dallas · ★4.79 · 5 bedrooms · 9 beds · 3 baths,24407447,Blake,,District 10,32.90038,-96.7437,Entire home/apt,507,2,159,2023-06-25,2.14,13,332,19,
17538834,Home in Dallas · ★New · 4 bedrooms · 5 beds · 3 baths,21413223,Jade,,District 12,33.0008155,-96.8457786,Entire home/apt,300,1,0,,,3,215,0,
17575785,Home in Dallas · ★4.95 · 3 bedrooms · 3 beds · 2 baths,35342054,Deborah,,District 9,32.81808,-96.73883,Entire home/apt,299,1,84,2023-06-10,1.09,5,4,5,
17612005,Home in Dallas · ★4.85 · 3 bedrooms · 3 beds · 2 baths,117540337,Veronica,,District 8,32.63702,-96.83529,Entire home/apt,271,2,73,2023-03-20,0.96,2,163,5,
17639994,Rental unit in Dallas · 2 bedrooms · 1 bed · 1 bath,112593570,Max,,District 2,32.79271,-96.80743,Entire home/apt,150,20,2,2018-04-07,0.03,61,185,0,
17640155,Rental unit in Dallas · ★4.0 · Studio · 1 bed · 1 bath,112593570,Max,,District 2,32.7916,-96.80946,Entire home/apt,90,70,3,2019-07-28,0.05,61,10,0,
17657023,Rental unit in Dallas · ★4.33 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.80728,-96.79661,Entire home/apt,127,35,6,2022-11-13,0.08,198,155,3,
17669809,Rental unit in Dallas · ★4.50 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 2,32.79248,-96.80853,Entire home/apt,120,20,8,2022-04-03,0.10,198,206,0,
17670164,Rental unit in Dallas · ★4.86 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 2,32.79248,-96.80853,Entire home/apt,120,20,8,2019-09-01,0.11,198,206,0,
17679894,Rental unit in Dallas · ★5.0 · 2 bedrooms · 2 beds · 1 bath,108514926,Dalls,,District 2,32.79248,-96.80853,Entire home/apt,120,15,4,2019-02-25,0.05,198,206,0,
17680439,Rental unit in Dallas · ★4.75 · 2 bedrooms · 2 beds · 1 bath,108514926,Dalls,,District 2,32.79248,-96.80853,Entire home/apt,120,70,8,2019-04-06,0.11,198,206,0,
17712837,Home in Dallas · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,120726900,Suzanne,,District 12,32.98117,-96.80162,Private room,56,2,98,2023-06-26,1.28,2,103,6,
17733183,Loft in Dallas · ★4.81 · 2 bedrooms · 2 beds · 1 bath,28836312,Roy,,District 2,32.77798,-96.79694,Entire home/apt,229,1,422,2023-05-07,5.53,3,346,58,
17735515,Home in Dallas · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,6601665,Linda,,District 1,32.76582,-96.82539,Private room,93,3,48,2020-05-31,0.67,3,237,0,
17753657,Rental unit in Dallas · ★4.63 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.80728,-96.79661,Entire home/apt,120,45,8,2022-08-21,0.10,198,198,1,
17753881,Rental unit in Dallas · ★4.72 · Studio · 2 beds · 1 bath,10901678,Vera,,District 14,32.81707,-96.76889,Entire home/apt,81,1,523,2023-07-02,6.79,25,307,56,
17793382,Guesthouse in Dallas · ★4.81 · 1 bedroom · 1 bed · 1 bath,121566634,Troy,,District 1,32.74316,-96.84594,Entire home/apt,166,1,287,2023-07-03,3.76,1,176,22,
17796173,Guesthouse in Dallas · ★4.91 · Studio · 1 bed · 1 bath,26913292,Samantha,,District 1,32.76208,-96.83548,Entire home/apt,69,1,754,2023-07-12,9.83,5,23,118,
17802592,Guesthouse in Dallas · ★4.82 · Studio · 2 beds · 1 bath,2428081,Robyn,,District 14,32.8034,-96.76425,Entire home/apt,107,2,208,2023-06-25,2.75,1,261,28,
17878261,Guesthouse in Dallas · ★4.98 · 1 bedroom · 1 bed · 1 bath,5599749,Louwane,,District 14,32.82927,-96.77493,Entire home/apt,68,30,190,2023-04-16,2.57,2,64,7,
17878792,Bungalow in Dallas · ★4.81 · 2 bedrooms · 2 beds · 1 bath,60226438,Jesse,,District 2,32.81382,-96.77607,Entire home/apt,101,2,192,2023-07-09,2.53,1,255,31,
17926037,Home in Dallas · ★5.0 · 2 bedrooms · 2 beds · 2 baths,35406521,Tony,,District 14,32.79584,-96.78586,Entire home/apt,174,3,180,2023-07-13,2.38,3,222,39,
18005699,Rental unit in Dallas · ★4.71 · 2 bedrooms · 2 beds · 1 bath,1822959,William,,District 14,32.81669,-96.75699,Entire home/apt,66,4,36,2019-08-11,0.48,1,0,0,
18014885,Rental unit in Dallas · ★4.71 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.80468,-96.79849,Entire home/apt,150,28,7,2017-12-25,0.10,198,359,0,
18026976,Rental unit in Dallas · ★4.25 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.80921,-96.7958,Entire home/apt,120,28,8,2022-08-16,0.12,198,0,1,
18027293,Rental unit in Dallas · ★5.0 · Studio · 1 bed · 1 bath,108514926,Dalls,,District 14,32.80921,-96.7958,Entire home/apt,165,2,11,2022-05-23,0.15,198,227,0,
18032984,Rental unit in Dallas · ★4.63 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.80921,-96.7958,Entire home/apt,120,58,8,2022-06-01,0.12,198,227,0,
18054750,Condo in Dallas · 2 bedrooms · 2 beds · 2 baths,51601496,Rich,,District 14,32.81273,-96.798,Entire home/apt,1900,365,0,,,1,0,0,
18194969,Home in Dallas · ★4.98 · 3 bedrooms · 4 beds · 2 baths,13030399,Katrina,,District 1,32.74954,-96.82604,Entire home/apt,180,2,212,2023-07-02,2.79,5,162,39,
18330413,Home in Dallas · ★4.35 · 4 bedrooms · 6 beds · 2 baths,43042344,Square House,,District 4,32.72343,-96.81894,Entire home/apt,258,3,212,2023-07-13,2.81,114,339,28,
18331186,Condo in Dallas · ★4.54 · 1 bedroom · 1 bed · 1 bath,126832872,Cota,,District 13,32.92177,-96.80985,Entire home/apt,76,1,100,2023-05-28,1.40,1,320,7,
18340617,Guesthouse in Dallas · ★4.97 · Studio · 1 bed · 1 bath,2455266,Karen,,District 2,32.80198,-96.74514,Entire home/apt,78,2,337,2023-06-02,4.50,1,89,49,
18434174,Rental unit in Dallas · ★4.88 · 1 bedroom · 1 bed · 1 bath,1509921,Robert,,District 14,32.81986,-96.80492,Entire home/apt,105,2,239,2023-06-03,3.16,8,59,40,
18459930,Home in Dallas · ★4.90 · 2 bedrooms · 2 beds · 1 bath,26913292,Samantha,,District 1,32.76139,-96.83606,Entire home/apt,97,2,225,2023-07-14,2.98,5,19,63,
18481659,Rental unit in Dallas · ★4.67 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81395,-96.79095,Entire home/apt,96,55,3,2023-02-26,0.20,198,365,2,
18482064,Rental unit in Dallas · ★5.0 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81395,-96.79095,Entire home/apt,87,56,4,2023-02-11,0.25,198,365,1,
18482586,Rental unit in Dallas · ★5.0 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81395,-96.79095,Entire home/apt,129,20,5,2022-03-11,0.07,198,353,0,
18482879,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81395,-96.79095,Entire home/apt,131,2,0,,,198,365,0,
18483367,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81395,-96.79095,Entire home/apt,112,86,0,,,198,365,0,
18483708,Rental unit in Dallas · ★5.0 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81395,-96.79095,Entire home/apt,130,12,3,2018-09-18,0.04,198,257,0,
18485470,Rental unit in Dallas · ★5.0 · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81395,-96.79095,Entire home/apt,140,40,3,2018-09-03,0.04,198,345,0,
18485568,Rental unit in Dallas · 1 bedroom · 2 beds · 1 bath,108514926,Dalls,,District 14,32.81395,-96.79095,Entire home/apt,140,3,1,2018-05-02,0.02,198,257,0,
